contractAddress,Solhint_Labels,Solhint_AnalysisTime,Solhint_SWC_Code,Solhint_SWC_Title,Solhint_DASP_Rank,Solhint_DASP_Title
51c780cb21ecdba64311ebe32a8f8d4d,"['compiler-version' 'state-visibility' 'explicit-types' 'reason-string'
 'custom-errors' 'quotes' 'avoid-low-level-calls' 'avoid-call-value' nan]",.719490036,"[102.0, 108.0, 104.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
3cf41c302d0dae3f2190abcd7d832f0a,"['one-contract-per-file' 'compiler-version' 'func-name-mixedcase'
 'explicit-types' 'var-name-mixedcase' 'reason-string' 'custom-errors'
 'not-rely-on-time' 'state-visibility' 'visibility-modifier-order'
 'max-states-count' 'contract-name-camelcase' nan]",.803765418,"[102.0, 116.0, 108.0]","['Outdated Compiler Version', 'Block values as a proxy for time', 'State Variable Default Visibility']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
8372aa42ea0ab6ba3902779e207fe299,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'explicit-types' 'mark-callable-contracts' 'no-unused-vars' 'avoid-throw'
 nan]",.664494617,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']",[10],['Unknown Unknowns']
9a9fe9d646c548095b8431e977da6f2f,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'state-visibility' 'reason-string' 'custom-errors' 'not-rely-on-time'
 'mark-callable-contracts' nan]",.768188535,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
12232158c649c2dd6591ae7adf8d4b0d,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'reason-string' 'custom-errors' 'visibility-modifier-order'
 'explicit-types' 'mark-callable-contracts' 'state-visibility'
 'var-name-mixedcase' 'quotes' 'no-complex-fallback' 'check-send-result'
 nan]",.720061411,"[102.0, 108.0, 104.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Unchecked Call Return Value']","[10, 5, 4]","['Unknown Unknowns', 'DoS', 'Unchecked Return Values For Low Level Calls']"
062a6dad6b11f3c60a7bb9e37d0276d5,['compiler-version' 'func-visibility' 'explicit-types' 'avoid-throw' nan],.712865332,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']",[10],['Unknown Unknowns']
78e5795b1aec237965b1bd31dda16d73,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'var-name-mixedcase'
 'mark-callable-contracts' 'explicit-types' 'no-inline-assembly'
 'reason-string' 'custom-errors' 'no-empty-blocks' 'not-rely-on-time' nan]",.787817251,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
b0d2e43facab3f277c5f6338d4901c38,"['compiler-version' 'state-visibility' 'func-visibility' 'avoid-throw'
 'reentrancy' 'mark-callable-contracts' nan]",.749420897,"[102.0, 108.0, 100.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
1c75347da7163c0e38239167e91113fb,"['one-contract-per-file' 'compiler-version' 'func-name-mixedcase'
 'visibility-modifier-order' 'reason-string' 'custom-errors'
 'state-visibility' 'explicit-types' 'event-name-camelcase'
 'contract-name-camelcase' 'mark-callable-contracts' 'not-rely-on-time'
 'reentrancy' 'var-name-mixedcase' nan]",.757489953,"[102.0, 108.0, 116.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Reentrancy']","[10, 8, 1]","['Unknown Unknowns', 'Time manipulation', 'Reentrancy']"
b51fa5a295e5eee06b4a53af73b55217,"['compiler-version' 'state-visibility' 'explicit-types' 'not-rely-on-time'
 'reason-string' 'custom-errors' 'reentrancy' nan]",.686948420,"[102.0, 108.0, 116.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Reentrancy']","[10, 8, 1]","['Unknown Unknowns', 'Time manipulation', 'Reentrancy']"
7990b1772aa525c3ab47a288113924ba,['compiler-version' 'state-visibility' 'func-visibility' 'avoid-throw' nan],.665119962,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
8fe3e4e8c4c6c9be9977d3e286e67ee3,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'not-rely-on-time' 'reentrancy' 'mark-callable-contracts'
 nan]",.685636614,"[102.0, 116.0, 107.0]","['Outdated Compiler Version', 'Block values as a proxy for time', 'Reentrancy']","[10, 8, 1]","['Unknown Unknowns', 'Time manipulation', 'Reentrancy']"
239f8598d491246257f12b035761a11c,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'var-name-mixedcase' 'visibility-modifier-order' 'max-states-count'
 'state-visibility' 'reason-string' 'custom-errors'
 'mark-callable-contracts' 'avoid-low-level-calls' 'avoid-call-value'
 'no-inline-assembly' 'not-rely-on-time' 'reentrancy' nan]",.719969028,"[102.0, 108.0, 104.0, 116.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Unchecked Call Return Value', 'Block values as a proxy for time', 'Reentrancy']","[10, 4, 8, 1]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'Time manipulation', 'Reentrancy']"
4be9448c27b41b10dad093f6549b351d,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts' nan]",.738471606,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
ec847c962f9fb6580705ff8261582181,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'func-visibility' 'quotes' 'avoid-throw' 'mark-callable-contracts'
 'avoid-low-level-calls' 'avoid-call-value' 'no-complex-fallback' nan]",.736058352,"[102.0, 100.0, 104.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Unchecked Call Return Value']","[10, 4, 5]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'DoS']"
09f84bfb308def5ee3e34c2fcfeeccc1,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'reason-string' 'custom-errors' 'func-name-mixedcase' 'explicit-types'
 'mark-callable-contracts' 'reentrancy' 'not-rely-on-block-hash' nan]",1.625239345,"[102.0, 107.0, 120.0]","['Outdated Compiler Version', 'Reentrancy', 'Weak Sources of Randomness from Chain Attributes']","[10, 1, 6]","['Unknown Unknowns', 'Reentrancy', 'Bad Randomness']"
ae9a0fb060935e70aeb2bf9778462ba1,"['compiler-version' 'explicit-types' 'func-visibility'
 'no-complex-fallback' nan]",.725061815,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']","[10, 5]","['Unknown Unknowns', 'DoS']"
6549ffd0f790bb832d5d4980de99ba80,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts' nan]",.718512934,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
2ee2dcf24eb99743fbe0392f8bf6ad4b,"['compiler-version' 'contract-name-camelcase' 'state-visibility'
 'func-name-mixedcase' 'avoid-sha3' 'reentrancy' nan]",.672285204,"[102.0, 108.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
284c0583e9b0ff55d0d9c9a74a12125d,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'var-name-mixedcase' 'const-name-snakecase'
 'explicit-types' 'reason-string' 'custom-errors' 'func-name-mixedcase'
 'mark-callable-contracts' 'no-complex-fallback' nan]",.765744132,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']","[10, 5]","['Unknown Unknowns', 'DoS']"
ca3106b586c62093c3cf5fee986f6da7,"['compiler-version' 'var-name-mixedcase' 'func-name-mixedcase'
 'mark-callable-contracts' 'visibility-modifier-order' 'reason-string'
 'custom-errors' 'avoid-low-level-calls' 'avoid-call-value' nan]",.651764701,"[102.0, 104.0]","['Outdated Compiler Version', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
43c992f0a867437ffa835673b23b1750,"['compiler-version' 'contract-name-camelcase' 'state-visibility'
 'var-name-mixedcase' 'reason-string' 'custom-errors' 'avoid-tx-origin'
 'mark-callable-contracts' 'not-rely-on-time' 'func-name-mixedcase'
 'check-send-result' 'multiple-sends' 'reentrancy' nan]",.742133863,"[102.0, 108.0, 115.0, 116.0, 104.0, 113.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Authorization through tx.origin', 'Block values as a proxy for time', 'Unchecked Call Return Value', 'DoS with Failed Call', 'Reentrancy']","[10, 2, 8, 4, 5, 1]","['Unknown Unknowns', 'Access Control', 'Time manipulation', 'Unchecked Return Values For Low Level Calls', 'DoS', 'Reentrancy']"
bf37c4c55b5124bc418efd7418d249f0,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'func-visibility' 'no-empty-blocks' 'state-visibility'
 'mark-callable-contracts' 'check-send-result' nan]",.642301829,"[102.0, 100.0, 108.0, 104.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
9d1eeae48b8f2d1c0d1d9a88bf24a9eb,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'func-visibility' 'var-name-mixedcase' 'mark-callable-contracts'
 'visibility-modifier-order' 'avoid-sha3' 'avoid-suicide'
 'avoid-low-level-calls' 'avoid-call-value' 'avoid-throw'
 'no-inline-assembly' 'not-rely-on-time' 'state-visibility'
 'const-name-snakecase' 'no-unused-vars' nan]",.782778306,"[102.0, 100.0, 106.0, 104.0, 116.0, 108.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Unprotected SELFDESTRUCT Instruction', 'Unchecked Call Return Value', 'Block values as a proxy for time', 'State Variable Default Visibility']","[10, 2, 4, 8]","['Unknown Unknowns', 'Access Control', 'Unchecked Return Values For Low Level Calls', 'Time manipulation']"
496d4aaf2411621a61975ed7495b426a,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'avoid-tx-origin' 'state-visibility' 'explicit-types'
 'visibility-modifier-order' 'func-name-mixedcase' 'avoid-low-level-calls'
 'avoid-call-value' nan]",.720074662,"[102.0, 115.0, 108.0, 104.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'State Variable Default Visibility', 'Unchecked Call Return Value']","[10, 2, 4]","['Unknown Unknowns', 'Access Control', 'Unchecked Return Values For Low Level Calls']"
e9e4c851cf597ec522baac78b4b3db92,"['compiler-version' 'state-visibility' 'explicit-types'
 'const-name-snakecase' 'no-empty-blocks' 'no-unused-vars'
 'mark-callable-contracts' 'reason-string' 'custom-errors'
 'var-name-mixedcase' 'visibility-modifier-order' nan]",1.489797829,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
ab7437187612f2d991340b0b6db0b256,"['compiler-version' 'contract-name-camelcase' 'explicit-types'
 'state-visibility' 'func-visibility' 'mark-callable-contracts'
 'no-complex-fallback' 'avoid-throw' 'avoid-suicide' nan]",.757577106,"[102.0, 108.0, 100.0, 106.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Unprotected SELFDESTRUCT Instruction']","[10, 5, 2]","['Unknown Unknowns', 'DoS', 'Access Control']"
4ea0ce601a4f85e1b85fb1ffb42deb96,"['one-contract-per-file' 'compiler-version' 'const-name-snakecase'
 'state-visibility' 'func-visibility' 'avoid-throw'
 'mark-callable-contracts' nan]",.748728587,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
7adb7c42dabaf12602a755e45f2722da,"['compiler-version' 'contract-name-camelcase' 'func-name-mixedcase'
 'var-name-mixedcase' 'state-visibility' 'explicit-types' 'reason-string'
 'custom-errors' 'not-rely-on-time' nan]",.725100661,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
ce07faa6a765e0e3b8b68c3ad8f9aaff,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'var-name-mixedcase' 'const-name-snakecase'
 'explicit-types' 'not-rely-on-time' 'reason-string' 'custom-errors'
 'func-name-mixedcase' 'mark-callable-contracts' nan]",.745409925,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
cfa9e5fea4ce30956b036cf7062758b4,"['compiler-version' 'state-visibility' 'func-visibility' 'explicit-types'
 'var-name-mixedcase' 'avoid-throw' 'avoid-suicide' nan]",.697707740,"[102.0, 108.0, 100.0, 106.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Unprotected SELFDESTRUCT Instruction']","[10, 2]","['Unknown Unknowns', 'Access Control']"
8aba41bc3197da224cb3fa80942679a6,"['one-contract-per-file' 'compiler-version' 'state-visibility'
 'max-states-count' 'var-name-mixedcase' 'const-name-snakecase'
 'reason-string' 'custom-errors' 'mark-callable-contracts'
 'not-rely-on-time' 'no-complex-fallback' nan]",.863815643,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8, 5]","['Unknown Unknowns', 'Time manipulation', 'DoS']"
110268472a8346dcd64fd38fa5f1adc4,"['compiler-version' 'explicit-types' 'func-visibility'
 'mark-callable-contracts' 'not-rely-on-time' 'avoid-low-level-calls'
 'avoid-call-value' 'avoid-throw' nan]",.684494931,"[102.0, 100.0, 116.0, 104.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Block values as a proxy for time', 'Unchecked Call Return Value']","[10, 8, 4]","['Unknown Unknowns', 'Time manipulation', 'Unchecked Return Values For Low Level Calls']"
78da1572241616fa5b453f5d7c23f05a,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'mark-callable-contracts' 'visibility-modifier-order'
 'payable-fallback' 'not-rely-on-time' 'reentrancy' nan]",.808900996,"[102.0, 116.0, 107.0]","['Outdated Compiler Version', 'Block values as a proxy for time', 'Reentrancy']","[10, 8, 1]","['Unknown Unknowns', 'Time manipulation', 'Reentrancy']"
4c79dda23cd4d155f5af69f7f22f87be,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' nan]",.722045235,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
5114069476ba978d5ae1d0663e003f64,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'reason-string' 'custom-errors' 'contract-name-camelcase'
 'mark-callable-contracts' 'no-complex-fallback' 'reentrancy'
 'multiple-sends' 'explicit-types' nan]",1.377053929,"[102.0, 100.0, 107.0, 113.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Reentrancy', 'DoS with Failed Call']","[10, 5, 1]","['Unknown Unknowns', 'DoS', 'Reentrancy']"
d3d31ced706ea46a71396a8d97f4de90,"['compiler-version' 'func-visibility' 'mark-callable-contracts'
 'payable-fallback' 'avoid-throw' nan]",.644266455,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']",[10],['Unknown Unknowns']
6e142d71cf85bf75de0dd92c91ffc728,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'explicit-types' 'func-name-mixedcase' 'contract-name-camelcase'
 'state-visibility' 'const-name-snakecase' 'var-name-mixedcase'
 'mark-callable-contracts' 'no-unused-vars' 'no-empty-blocks'
 'visibility-modifier-order' 'no-inline-assembly' 'avoid-throw'
 'avoid-sha3' 'reason-string' 'custom-errors' 'not-rely-on-time' nan]",.909122293,"[102.0, 100.0, 108.0, 116.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
c3c8d5b0c008cf2b15ac403314b9f5b5,"['compiler-version' 'contract-name-camelcase' 'func-name-mixedcase'
 'explicit-types' 'not-rely-on-time' 'avoid-tx-origin' nan]",.639869257,"[102.0, 116.0, 115.0]","['Outdated Compiler Version', 'Block values as a proxy for time', 'Authorization through tx.origin']","[10, 8, 2]","['Unknown Unknowns', 'Time manipulation', 'Access Control']"
6f2372e9a6c4eb54da1f676ddc2dfb93,"['compiler-version' 'explicit-types' 'state-visibility' 'func-visibility'
 'mark-callable-contracts' 'avoid-throw' 'avoid-sha3'
 'visibility-modifier-order' 'func-name-mixedcase' nan]",.838778052,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
44d089af2d6ecb00d0adc73b80077f27,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'no-empty-blocks' 'mark-callable-contracts' 'state-visibility'
 'payable-fallback' 'avoid-throw' 'quotes' 'avoid-low-level-calls'
 'avoid-sha3' nan]",.944007016,"[102.0, 100.0, 108.0, 104.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
